,Date,Tags,Comments,
265,2016-07-02,[''],"Pretty hike,  but terrible Flys everywhere!!  brought big spray and made no difference flying in your eyes and mouth not going to do this one again..",
266,2016-07-02,['hiking'],,
267,2016-06-30,[''],"Beautiful hike. Took kids ranging in age from 4-13, they all did great, although coming down the slipped a little on the rocks. Beautiful aspens, coming back in the fall for sure, but tons of wildflowers today!",
268,2016-06-30,[''],We hiked this today and it BMW as beautiful.  The wild flowers were everywhere.  We started and the sign on the side of the road about a mile or so past the Silver Lake Inn. The trail we hiked was not the same route shown here.  Not sure why.  It was worth it but very steep and rocky to start.,
269,2016-06-21,['hiking'],Pretty steep but not too long. Had the place to ourselves until we were leaving. Unless you count the moose :),
270,2016-06-19,['hiking'],Beautiful Trail!,
271,2016-06-19,['hiking'],"Great hike, you have to keep in mind the skill level of who writes review, me, out of shape, like most casual hikers in Cottonwood, the initial climb is pretty steep but after that trail levels out and is a fantastic short hike. NOTE the track shows is not the trail, that track is from the road through cabins, most hikers stop 1/4 mile east of Silver Fork lodge, there's a large rock with trail name etched in it. Look at the satellite layer of this map and ""Willow Lake Trail"" is clearly marked. If you took the trail from the private cabin it probably would not be so steep, perhaps that explains the discrepancy. DO THIS HIKE if you are a casual hiker serious about steeper hikes, it's a good prep for Squaw Peak haha.",
272,2016-06-14,['camping'],Easy hike with good camping.,
273,2016-06-07,['hiking'],"Moderate incline 3/4 the way. Beautiful Views! Lake at the top is full of water, foliage, (especially with all the spring rain) frogs, squirrels, butterflies galore.",
274,2016-06-06,['hiking'],"Best picnic spot ever. This is the most beautiful trail! Vibrant green vegetation covers the ground with aspens popping up in between. And the wild flowers are beginning to bloom too! The Lake at the top is so calm and peaceful and perfect. Seriously, it looks unreal. I saw only three other people on the hike (major win). 

Most of the elevation gain is right at the beginning. It seems ""moderately"" strenuous. After the first half mile or so it levels out and is an easy stroll to the lake. There isn't much coverage, so wear sunscreen if you burn easy. 

Lastly, I saw a baby moose up off of the east loop. I didn't see the mama but I assume she was close. Keep your eyes peeled and be safe, the mamas can be protective/aggressive this time of year.",
275,2016-05-02,['hiking'],Hiked this again today and was surprised how many feet of snow is still up there in late Spring. Challenging without good snow shoes/poles.,
276,2015-10-11,['hiking'],"Quick hike, steep at first, but then flattens out. Gorgeous fall colors and plenty of wildlife. There was a bull moose that came down to the pond for a drink. Definitely made the steep climb worth it. I will hike this again.",
277,2015-10-06,['hiking'],"This was simply put, one of the most beautiful hikes I have ever been on. Everything culminated in the perfect hike experience. 
I took my 5 and 7 year old, they did amazingly. The temp. once we got up there was probably only 50-55 degrees, but it felt ok as long as you were hiking. We were the only ones on the trail as it was a little overcast. The colors were absolutely breathtaking!! We paused so many times on the way up to gaze at all the fall colors. Once we got to the lake the views only got more beautiful and we were able to feed some very friendly ducks and see 2 moose! This one is definitely going on our re-do list. :)

DIRECTIONS: Barbara Munoz's directions on her review were perfect and took us right to the trailhead. Just make sure that you park on the main road and walk up Moose Track Road. From that point to the trailhead is private property and if you park anywhere along here, you're parking in someone's driveway.",
278,2015-09-20,[''],"Nice, easy trail with immediate payoff if you like Aspen groves...do this in the fall",
279,2015-09-15,['walking'],Steep climb the first 15 minutes or so. Beautiful landscape. Going back to do this hike when all the aspen have changed colors.,
280,2015-09-13,['hiking'],"Fun hike that is not too strenuous after the initial hill. Do not let the beginning climb detour you, it is steep but then levels out to an aspen grove, then on to a lovely open meadow that precedes the lake. Moose like this area. We saw four moose ( 3 bulls and a female) munching at the lake. We continued to hike from the lake to dry lake; about another 1/2 mile. That trail is steep but not rocky and I would rate it at moderate. The trail is a little overgrown toward the overlook. The overlook of Willow Heights lake and into Big Cottonwood is worth the trek up. Dry lake is another pretty meadow. There were a couple of families that had packed in for the night; looked like it would be a fun family adventure.",
281,2015-09-13,[''],"It was beautiful last fall with snow topped mountains, the lake, and changing leaves. Nice secluded hike.",
282,2015-08-18,['bird watching'],"The climb is the beginning was a killer but the lake was beautiful. Some hiking poles might have come in handy on some of the steeper, rockier parts of the trail. We saw a mama moose and her baby on the way back.",
283,2015-07-28,['hiking'],"A group of us (2 adults and 4 kids, 2 babies in packs and 2 five year old's) went on this hike in July 2015. The beginning of the hike was kind of steep, but we all made it. We thought the lake and meadow area were pretty. A fun hike that isn't too long and close to home. I would recommend it.",
284,2015-06-26,['hiking'],"A small group of us went up to Willow Lake a few evenings ago.  It is a nice escape from the summer heat of Salt Lake City.  While it was 99 degrees in the city, my jeep dashboard registered only 83 at the trailhead.  It made for a very pleasant evening.  Bright blue sky and the green of aspen and pine framed the lake.  We saw very few other hikers.  Geraniums and paintbrush were in bloom along the trail.",
285,2015-06-19,[''],"First, FYI, there are two trails that converge just before the lake. While the elevation gain is about the same on both trails, one is more gradual and would be better for small children. The more gradual one starts in the cabins just to the west of the small set of stores on the north side of the road just up the road from Silver Fork Lodge. You walk up Moose Track Road and take a hard right when the road comes to an intersection. That road will soon dead end and that is where the more gradual trail starts. There is no trail head sign, just a sign that says ""Conservation Area, Stay on Trail."" The other Willow Heights trail head that is actually marked (although still not very visible from the road) is just a bit further up the main road and that trail is considerably steeper and more rocky. When my friend and I hiked it today, we took the more gradual up and the steeper trail down. We were thankful to have trekking poles to steady us. All that said, it really is a lovely hike. The ""lake"" is more of a pond, but the entire hike you have mostly shade, groves of aspens, and wildflowers.",
286,2015-06-09,[''],Beautiful views !!!,
287,2015-05-31,[''],"Beautiful area. My first hike of the season. I had been stock for two weeks, so the steepness killed me. But it was worth the agony. We'll do this one a couple more times this year.",
288,2015-05-31,['hiking'],"Nice, relatively easy hike. Hardest part is finding the trailhead from the road. My hiking guidebook lists the distance as 2 miles and about 1 hour. We did it in about an hour, including a few stops for pictures. Lots of beautiful scenery. Would be a nice place to pack a picnic. We even saw a deer!",
289,2015-05-25,['hiking'],Pretty simple trail easily accessible.,
290,2015-05-01,['hiking'],"We did this little hike in early March when the snow was still fairly deep. It was gorgeous and we have a great view of the slopes from there. The lake was completely covered in snow so we had a harder time finding it but the view was not bad. We are curious to see it in the summer now too. This is a perfect hike for young children or those who are looking for a quick but effective workout. We saw a few back country skiers, boarders and people snow-shoeing.",
291,2015-02-15,['hiking'],This isn't the prettiest lake in the summer. It's best seen in fall and winter. Took a snowy hike up to the lake on February 14th and it was gorgeous! The lake was completely cover over in snow. You'd think it was just another snow-covered meadow if you didn't know it was there. So pretty and peaceful. I'll be saving this hike for winter from now on.,
292,2014-10-02,['hiking'],It was a beautiful time to visit this lake as it was frosted with snow on the top of the mountains and the leaves were still changing colors. Absolutely beautiful.,
293,2014-09-01,['hiking'],Easy short hike to a small lake. Most of the elevation change (~500ft) is within the first quarter mile. The best part of the hike is the groves of Quaking Aspen trees - likely golden in the fall.  Saw ducks and moose on the hike.,
294,2014-08-18,[''],"The lake was pretty until you got close, then it was ugly. Stay on the trail, I didn't and my legs are covered with hives",
295,2014-08-17,[''],"I probably wouldn't do this trail again. The steep incline was a nice workout and there was some shade and lots of pretty Aspen. But once you reach the end of the trail, the view just wasn't that great. Not a very pretty lake, which I didn't even know was a thing.",
296,2014-06-06,['hiking'],"This hike is georgeous. Slightly steep in a few spots where I slid a bit, but overall not hard at all, lots of beauty and wildlife if there aren't too many people and not too loud. Saw two deer. Just a very lovely hike not too long. Great evening hike.",
297,2014-05-28,['hiking'],"Great little hike with fabulous views once you reach the lake. 
Completed with my 7 & 9 year old children and they loved it as well. It was a bit steep at the outset, but easy going thereafter.",
298,2013-09-22,['hiking'],Loved this hike! It's short but uphill pretty much the whole way to the lake. If you're at all out of shape like me it'll be a decent work out... however the steep climb through the aspen forest takes you to a lovely meadow view and quiet lake! I went on a sunny fall Saturday afternoon and still only passed a few other groups and had the lake to myself. I recommend also going in fall when the aspens are changing colors. ,
299,2013-08-19,['hiking'],Beautiful hike! Just make sure to bring bug spray. ,
300,2013-07-30,['hiking'],This trail is gorgeous. I love the aspens and there are almost always moose by the lake. ,
301,2012-09-21,['hiking'],There are resident moose that are often seen on this trail. The pin marking the trailhead on Googlemaps is on the wrong side of Big Cottonwood rd. ,
302,2010-05-16,['hiking'],Easy hike through aspens and meadows. The pond is a peaceful place to sit and relax. ,
303,2019-09-07,['hiking'],,
304,2019-09-05,['hiking'],,
305,2019-09-05,['hiking'],,
306,2019-09-02,['hiking'],,
307,2019-09-02,['hiking'],,
308,2019-09-02,['hiking'],,
309,2019-09-01,['hiking'],,
310,2019-09-01,['hiking'],,
311,2019-09-01,['hiking'],,
312,2019-08-31,['hiking'],,
313,2019-08-31,['hiking'],,
314,2019-08-29,['hiking'],,
315,2019-08-29,['hiking'],,
316,2019-08-29,['hiking'],,
317,2019-08-27,['hiking'],,
318,2019-08-26,['hiking'],,
319,2019-08-26,['hiking'],,
320,2019-08-25,['hiking'],,
321,2019-08-25,['hiking'],,
322,2019-08-24,['hiking'],,
323,2019-08-24,['hiking'],,
324,2019-08-24,['hiking'],,
325,2019-08-24,['hiking'],,
326,2019-08-24,['hiking'],,
327,2019-08-23,['hiking'],,
328,2019-08-22,['hiking'],,
329,2019-08-20,['hiking'],,
330,2019-08-20,['hiking'],,
331,2019-08-19,['hiking'],,
332,2019-08-19,['hiking'],,
333,2019-08-18,['hiking'],,
334,2019-08-18,['hiking'],,
335,2019-08-17,['hiking'],,
336,2019-08-17,['hiking'],,
337,2019-08-17,['hiking'],,
338,2019-08-17,['hiking'],,
339,2019-08-17,['hiking'],,
340,2019-08-17,['hiking'],,
341,2019-08-16,['hiking'],,
342,2019-08-16,['hiking'],,
343,2019-08-16,['hiking'],,
344,2019-08-16,['hiking'],,
345,2019-08-16,['hiking'],,
346,2019-08-16,['hiking'],,
347,2019-08-16,['hiking'],,
348,2019-08-15,['hiking'],,
349,2019-08-15,['hiking'],,
350,2019-08-15,['hiking'],,
351,2019-08-15,['hiking'],,
352,2019-08-13,['hiking'],,
353,2019-08-13,['hiking'],,
354,2019-08-13,['hiking'],,
355,2019-08-13,['hiking'],,
356,2019-08-12,['hiking'],,
357,2019-08-11,['hiking'],,
358,2019-08-11,['hiking'],,
359,2019-08-11,['hiking'],,
360,2019-08-11,['hiking'],,
361,2019-08-10,['hiking'],,
362,2019-08-10,['hiking'],,
363,2019-08-10,['hiking'],,
364,2019-08-09,['hiking'],,
365,2019-08-09,['hiking'],,
366,2019-08-09,['hiking'],,
367,2019-08-08,['hiking'],,
368,2019-08-08,['hiking'],,
369,2019-08-08,['hiking'],,
370,2019-08-06,['hiking'],,
371,2019-08-05,['hiking'],,
372,2019-08-05,['hiking'],,
373,2019-08-05,['hiking'],,
374,2019-08-03,['hiking'],,
375,2019-08-02,['hiking'],,
376,2019-08-02,['hiking'],,
377,2019-08-02,['hiking'],,
378,2019-08-01,['hiking'],,
379,2019-07-31,['hiking'],,
380,2019-07-31,['hiking'],,
381,2019-07-30,['hiking'],,
382,2019-07-29,['hiking'],,
383,2019-07-29,['hiking'],,
384,2019-07-28,['hiking'],,
385,2019-07-28,['hiking'],,
386,2019-07-28,['hiking'],,
387,2019-07-28,['hiking'],,
388,2019-07-27,['hiking'],,
389,2019-07-27,['hiking'],,
390,2019-07-27,['hiking'],,
391,2019-07-27,['hiking'],,
392,2019-07-27,['hiking'],,
393,2019-07-27,['hiking'],,
394,2019-07-25,['hiking'],,
395,2019-07-24,['hiking'],,
396,2019-07-24,['hiking'],,
397,2019-07-24,['hiking'],,
398,2019-07-23,['hiking'],,
399,2019-07-23,['hiking'],,
400,2019-07-22,['hiking'],,
401,2019-07-22,['hiking'],,
402,2019-07-22,['hiking'],,
403,2019-07-21,['hiking'],,
404,2019-07-21,['hiking'],,
405,2019-07-21,['hiking'],,
406,2019-07-20,['hiking'],,
407,2019-07-20,['hiking'],,
408,2019-07-20,['hiking'],,
409,2019-07-20,['hiking'],,
410,2019-07-20,['hiking'],,
411,2019-07-20,['hiking'],,
412,2019-07-19,['hiking'],,
413,2019-07-18,['hiking'],,
414,2019-07-18,['hiking'],,
415,2019-07-18,['hiking'],,
416,2019-07-16,['hiking'],,
417,2019-07-16,['hiking'],,
418,2019-07-15,['hiking'],,
419,2019-07-15,['hiking'],,
420,2019-07-14,['hiking'],,
421,2019-07-14,['hiking'],,
422,2019-07-13,['hiking'],,
423,2019-07-13,['hiking'],,
424,2019-07-13,['hiking'],,
425,2019-07-13,['hiking'],,
426,2019-07-12,['hiking'],,
427,2019-07-12,['hiking'],,
428,2019-07-12,['hiking'],,
429,2019-07-12,['hiking'],,
430,2019-07-11,['hiking'],,
431,2019-07-10,['hiking'],,
432,2019-07-10,['hiking'],,
433,2019-07-10,['hiking'],,
434,2019-07-10,['hiking'],,
435,2019-07-09,['hiking'],,
436,2019-07-09,['hiking'],,
437,2019-07-09,['hiking'],,
438,2019-07-09,['hiking'],,
439,2019-07-08,['hiking'],,
440,2019-07-07,['hiking'],,
441,2019-07-07,['hiking'],,
442,2019-07-07,['hiking'],,
443,2019-07-07,['hiking'],,
444,2019-07-07,['hiking'],,
445,2019-07-06,['hiking'],,
446,2019-07-06,['hiking'],,
447,2019-07-06,['hiking'],,
448,2019-07-06,['hiking'],,
449,2019-07-06,['hiking'],,
450,2019-07-06,['hiking'],,
451,2019-07-06,['hiking'],,
452,2019-07-05,['hiking'],,
453,2019-07-04,['hiking'],,
454,2019-07-04,['hiking'],,
455,2019-07-04,['hiking'],,
456,2019-07-04,['hiking'],,
457,2019-07-03,['hiking'],,
458,2019-07-03,['hiking'],,
459,2019-07-03,['hiking'],,
460,2019-07-03,['hiking'],,
461,2019-07-03,['hiking'],,
462,2019-07-03,['hiking'],,
463,2019-07-02,['hiking'],,
464,2019-07-02,['hiking'],,
465,2019-07-02,['hiking'],,
466,2019-07-01,['hiking'],,
467,2019-07-01,['hiking'],,
468,2019-07-01,['hiking'],,
469,2019-07-01,['hiking'],,
470,2019-06-30,['hiking'],,
471,2019-06-30,['hiking'],,
472,2019-06-30,['hiking'],,
473,2019-06-30,['hiking'],,
474,2019-06-30,['hiking'],,
475,2019-06-29,['hiking'],,
476,2019-06-29,['hiking'],,
477,2019-06-29,['hiking'],,
478,2019-06-28,['hiking'],,
479,2019-06-28,['hiking'],,
480,2019-06-28,['hiking'],,
481,2019-06-27,['hiking'],,
482,2019-06-27,['hiking'],,
483,2019-06-27,['hiking'],,
484,2019-06-27,['hiking'],,
485,2019-06-25,['hiking'],,
486,2019-06-25,['hiking'],,
487,2019-06-25,['hiking'],,
488,2019-06-25,['hiking'],,
489,2019-06-23,['hiking'],,
490,2019-06-22,['hiking'],,
491,2019-06-21,['backpacking'],,
492,2019-06-21,['backpacking'],,
493,2019-06-21,['hiking'],,
494,2019-06-20,['hiking'],,
495,2019-06-19,['hiking'],,
496,2019-06-18,['hiking'],,
497,2019-06-18,['hiking'],,
498,2019-06-18,['hiking'],,
499,2019-06-18,['hiking'],,
500,2019-06-17,['hiking'],,
501,2019-06-16,['hiking'],,
502,2019-06-16,['hiking'],,
503,2019-06-16,['hiking'],,
504,2019-06-16,['hiking'],,
505,2019-06-16,['hiking'],,
506,2019-06-16,[''],,
507,2019-06-15,['hiking'],,
508,2019-06-15,['hiking'],,
509,2019-06-14,['hiking'],,
510,2019-06-12,['hiking'],,
511,2019-06-11,['hiking'],,
512,2019-06-11,['hiking'],,
513,2019-06-11,['hiking'],,
514,2019-06-10,['hiking'],,
515,2019-06-10,['hiking'],,
516,2019-06-09,['hiking'],,
517,2019-06-08,['hiking'],,
518,2019-06-07,['hiking'],,
519,2019-06-02,['hiking'],,
520,2019-06-02,['hiking'],,
521,2019-06-01,['hiking'],,
522,2019-05-29,['hiking'],,
523,2019-05-25,['hiking'],,
524,2019-05-08,['hiking'],,
525,2019-04-26,[''],,
526,2019-04-09,['hiking'],,
527,2019-04-07,['hiking'],,
528,2019-03-30,['hiking'],,
529,2019-03-27,['hiking'],,
530,2019-03-16,['hiking'],,
531,2019-03-10,['hiking'],,
532,2019-03-04,['hiking'],,
533,2019-02-24,['hiking'],,
534,2019-02-02,['hiking'],,
535,2019-01-27,['hiking'],,
536,2019-01-26,['hiking'],,
537,2019-01-26,['hiking'],,
538,2019-01-24,['snowshoeing'],,
539,2019-01-16,['skiing'],,
540,2019-01-04,['snowshoeing'],,
541,2018-12-26,['hiking'],,
542,2018-11-11,['hiking'],,
543,2018-11-10,['hiking'],,
544,2018-11-08,['hiking'],,
545,2018-11-04,['hiking'],,
546,2018-11-03,['hiking'],,
547,2018-10-28,['hiking'],,
548,2018-10-27,['hiking'],,
549,2018-10-20,['hiking'],,
550,2018-10-20,['hiking'],,
551,2018-10-19,['hiking'],,
552,2018-10-18,['hiking'],,
553,2018-10-13,['hiking'],,
554,2018-10-06,['hiking'],,
555,2018-10-03,['hiking'],,
556,2018-10-02,['hiking'],,
557,2018-10-02,['hiking'],,
558,2018-10-01,['hiking'],,
559,2018-09-30,['hiking'],,
560,2018-09-30,['hiking'],,
561,2018-09-30,['hiking'],,
562,2018-09-30,['hiking'],,
563,2018-09-29,['hiking'],,
564,2018-09-29,['hiking'],,
565,2018-09-29,['hiking'],,
566,2018-09-28,['hiking'],,
567,2018-09-28,['hiking'],,
568,2018-09-27,['hiking'],,
569,2018-09-23,['hiking'],,
570,2018-09-23,['hiking'],,
571,2018-09-23,[''],,
572,2018-09-22,['hiking'],,
573,2018-09-22,['hiking'],,
574,2018-09-22,['hiking'],,
575,2018-09-18,['hiking'],,
576,2018-09-15,['hiking'],,
577,2018-09-15,['hiking'],,
578,2018-09-14,['hiking'],,
579,2018-09-13,['hiking'],,
580,2018-09-13,['hiking'],,
581,2018-09-13,['hiking'],,
582,2018-09-12,['hiking'],,
583,2018-09-10,['hiking'],,
584,2018-09-09,['hiking'],,
585,2018-09-03,['hiking'],,
586,2018-09-02,['hiking'],,
587,2018-09-02,['hiking'],,
588,2018-09-02,['hiking'],,
589,2018-08-31,['hiking'],,
590,2018-08-29,['hiking'],,
591,2018-08-29,['hiking'],,
592,2018-08-26,['hiking'],,
593,2018-08-25,['hiking'],,
594,2018-08-25,['hiking'],,
595,2018-08-20,['hiking'],,
596,2018-08-19,['hiking'],,
597,2018-08-18,['hiking'],,
598,2018-08-18,['hiking'],,
599,2018-08-16,['hiking'],,
600,2018-08-15,['hiking'],,
601,2018-08-12,['hiking'],,
602,2018-08-11,['hiking'],,
603,2018-08-11,['hiking'],,
604,2018-08-08,['hiking'],,
605,2018-08-08,['hiking'],,
606,2018-08-06,['hiking'],,
607,2018-08-05,['hiking'],,
608,2018-08-05,['hiking'],,
609,2018-08-05,['hiking'],,
610,2018-08-05,['hiking'],,
611,2018-08-04,['hiking'],,
612,2018-08-04,['hiking'],,
613,2018-08-04,['hiking'],,
614,2018-08-03,['hiking'],,
615,2018-08-03,['hiking'],,
616,2018-08-02,['hiking'],,
617,2018-07-31,['hiking'],,
618,2018-07-31,['hiking'],,
619,2018-07-30,['hiking'],,
620,2018-07-30,['hiking'],,
621,2018-07-29,['hiking'],,
622,2018-07-29,['hiking'],,
623,2018-07-28,['hiking'],,
624,2018-07-27,['hiking'],,
625,2018-07-26,['hiking'],,
626,2018-07-26,['hiking'],,
627,2018-07-24,['hiking'],,
628,2018-07-24,['hiking'],,
629,2018-07-24,['hiking'],,
630,2018-07-23,['hiking'],,
631,2018-07-23,['hiking'],,
632,2018-07-22,['hiking'],,
633,2018-07-22,['hiking'],,
634,2018-07-22,['hiking'],,
635,2018-07-21,['hiking'],,
636,2018-07-18,['hiking'],,
637,2018-07-17,['hiking'],,
638,2018-07-16,[''],,
639,2018-07-15,['hiking'],,
640,2018-07-15,['hiking'],,
641,2018-07-14,['hiking'],,
642,2018-07-14,['hiking'],,
643,2018-07-10,['hiking'],,
644,2018-07-10,['hiking'],,
645,2018-07-09,['backpacking'],,
646,2018-07-09,['hiking'],,
647,2018-07-08,['hiking'],,
648,2018-07-08,['hiking'],,
649,2018-07-07,['hiking'],,
650,2018-07-04,['hiking'],,
651,2018-07-04,['hiking'],,
652,2018-07-02,['hiking'],,
653,2018-06-30,['hiking'],,
654,2018-06-29,['hiking'],,
655,2018-06-29,['hiking'],,
656,2018-06-27,['hiking'],,
657,2018-06-26,['hiking'],,
658,2018-06-24,['hiking'],,
659,2018-06-24,['hiking'],,
660,2018-06-24,['hiking'],,
661,2018-06-24,[''],,
662,2018-06-23,['hiking'],,
663,2018-06-19,['hiking'],,
664,2018-06-16,['hiking'],,
665,2018-06-15,['hiking'],,
666,2018-06-15,['hiking'],,
667,2018-06-15,['hiking'],,
668,2018-06-12,['hiking'],,
669,2018-06-10,['hiking'],,
670,2018-06-10,['hiking'],,
671,2018-06-10,['hiking'],,
672,2018-06-10,['hiking'],,
673,2018-06-10,['hiking'],,
674,2018-06-09,['hiking'],,
675,2018-06-09,['hiking'],,
676,2018-06-08,['hiking'],,
677,2018-06-07,['hiking'],,
678,2018-06-02,['hiking'],,
679,2018-06-02,['hiking'],,
680,2018-05-30,['hiking'],,
681,2018-05-29,['hiking'],,
682,2018-05-28,['hiking'],,
683,2018-05-27,['hiking'],,
684,2018-05-26,['hiking'],,
685,2018-05-26,['hiking'],,
686,2018-05-26,['hiking'],,
687,2018-05-26,['hiking'],,
688,2018-05-24,['hiking'],,
689,2018-05-23,['hiking'],,
690,2018-05-20,[''],,
691,2018-05-20,['hiking'],,
692,2018-05-19,['hiking'],,
693,2018-03-20,['hiking'],,
694,2018-03-11,['hiking'],,
695,2018-02-25,['hiking'],,
696,2018-02-03,['hiking'],,
697,2018-01-13,['hiking'],,
698,2018-01-03,['hiking'],,
699,2017-12-25,['snowshoeing'],,
700,2017-11-25,[''],,
701,2017-11-03,['hiking'],,
702,2017-10-22,['hiking'],,
703,2017-10-17,['hiking'],,
704,2017-10-12,['hiking'],,
705,2017-10-10,['hiking'],,
706,2017-10-07,['hiking'],,
707,2017-10-06,['hiking'],,
708,2017-10-05,['hiking'],,
709,2017-10-04,['hiking'],,
710,2017-10-04,['hiking'],,
711,2017-10-01,[''],,
712,2017-09-29,['hiking'],,
713,2017-09-23,['hiking'],,
714,2017-09-20,['hiking'],,
715,2017-09-19,['hiking'],,
716,2017-09-18,['hiking'],,
717,2017-09-17,['hiking'],,
718,2017-09-17,['hiking'],,
719,2017-09-17,['hiking'],,
720,2017-09-17,['hiking'],,
721,2017-09-04,['hiking'],,
722,2017-09-03,[''],,
723,2017-09-02,['hiking'],,
724,2017-09-02,['hiking'],,
725,2017-08-29,['hiking'],,
726,2017-08-28,['hiking'],,
727,2017-08-25,['hiking'],,
728,2017-08-23,['hiking'],,
729,2017-08-22,['hiking'],,
730,2017-08-19,[''],,
731,2017-08-19,['hiking'],,
732,2017-08-19,['hiking'],,
733,2017-08-17,['hiking'],,
734,2017-08-15,['hiking'],,
735,2017-08-15,['hiking'],,
736,2017-08-15,['hiking'],,
737,2017-08-13,[''],,
738,2017-08-12,[''],,
739,2017-08-05,['hiking'],,
740,2017-08-04,['hiking'],,
741,2017-08-02,['hiking'],,
742,2017-07-30,['hiking'],,
743,2017-07-26,['hiking'],,
744,2017-07-23,['hiking'],,
745,2017-07-18,[''],,
746,2017-07-16,['hiking'],,
747,2017-07-15,['hiking'],,
748,2017-07-14,[''],,
749,2017-07-09,[''],,
750,2017-07-08,['hiking'],,
751,2017-07-04,['hiking'],,
752,2017-07-01,['hiking'],,
753,2017-06-30,['hiking'],,
754,2017-06-30,['hiking'],,
755,2017-06-28,['hiking'],,
756,2017-06-27,[''],,
757,2017-06-25,[''],,
758,2017-06-24,['hiking'],,
759,2017-06-19,['hiking'],,
760,2017-06-18,['hiking'],,
761,2017-06-17,['hiking'],,
762,2017-06-17,[''],,
763,2017-06-17,['hiking'],,
764,2017-06-16,[''],,
765,2017-06-14,['hiking'],,
766,2017-06-11,[''],,
767,2017-06-10,['hiking'],,
768,2017-06-09,[''],,
769,2017-06-09,[''],,
770,2017-06-07,[''],,
771,2017-06-05,[''],,
772,2017-06-04,[''],,
773,2017-06-02,[''],,
774,2017-05-31,[''],,
775,2017-05-27,[''],,
776,2017-05-09,['hiking'],,
777,2017-04-29,[''],,
778,2017-04-23,[''],,
779,2017-04-17,[''],,
780,2017-02-21,[''],,
781,2017-02-05,[''],,
782,2017-02-05,['snowshoeing'],,
783,2016-09-11,['hiking'],,
784,2016-09-11,[''],,
785,2016-09-03,['hiking'],,
786,2016-08-28,['hiking'],,
787,2016-08-07,['backpacking'],,
788,2016-08-06,[''],,
789,2016-08-01,[''],,
790,2016-07-16,['hiking'],,
791,2016-07-09,[''],,
792,2016-07-07,[''],,
793,2016-07-01,['hiking'],,
794,2016-07-01,['hiking'],,
795,2016-06-26,[''],,
796,2016-06-26,['hiking'],,
797,2016-06-24,['hiking'],,
798,2016-06-12,[''],,
799,2016-06-10,['hiking'],,
800,2016-06-05,['hiking'],,
801,2016-06-02,['hiking'],,
802,2016-05-31,[''],,
803,2016-05-02,['hiking'],,
804,2016-03-20,['hiking'],,
805,2016-02-20,['hiking'],,
806,2015-08-25,['hiking'],,
807,2015-07-14,['hiking'],,
808,2015-04-13,['hiking'],,
809,2015-03-21,['hiking'],,
810,2015-03-14,[''],,
811,2015-03-01,['snowshoeing'],,
812,2015-02-07,['hiking'],,
813,2015-01-23,['snowshoeing'],,
814,2015-01-04,['cross country skiing'],,
815,2014-10-20,['hiking'],,
816,2014-07-19,['hiking'],,
817,2014-07-12,['hiking'],,
818,2014-06-07,[''],,
819,2013-06-18,['hiking'],,
820,2012-10-02,['hiking'],,
821,2012-08-11,['hiking'],,
822,2011-09-13,['hiking'],,
