,Date,Tags,Comments,
486,2017-05-13,['hiking'],"Great hike! Beautiful scenery but muddy at the top so come prepared. Our group agrees that it's moderate in terms of difficulty, so don't be scared off by the ""hard"" rating. Took us 3 hours total with breaks and photos.",
487,2017-05-13,[''],"First time and it was spectacular! Falls were roaring and high water runoff. Not sure this is a hike for ""experienced"" hikers only- there were families with littles doing this today. Not easy but certainly doable for semi-casual hikers.",
488,2017-05-13,[''],A little chilly with the mist off the falls but amazing!,
489,2017-05-12,['hiking'],The Falls are roaring right now! The trail is mostly dry but there is a bit of stream run over toward the top right before getting to the 'big tree'. Still easily crossable. Muddy below the Falls so use caution. Stunning right now - go do this hike!,
490,2017-05-07,['hiking'],"Strenuous but worth it! There are a couple of different trail paths that could easily get you lost if you've never done this before and no one is in front of you to follow. There are only a couple of signs. So here's the turns as soon as you hit the lake: left, left, left, right. And then straight to the falls! Took me 2.5 hours with only a couple of rests, then 1 hr coming down. It is beautiful!",
491,2017-05-06,[''],"One of my favorite hikes! Beautiful views, nice foliage and water sources along the way to the waterfall. Plus it's a good workout.",
492,2017-05-06,['hiking'],"This hike has it all- beautiful lake, pretty trail, mountain views, pine trees, river and gorgeous waterfall. Loved this hike!!",
493,2017-05-06,[''],Great hike!! Beautiful views...well worth the steep rocky stretch right before the waterfall.!,
494,2017-05-02,[''],"Great hike, the last bit of trail is very icy and slick from the snow be mindful of it. Wear shoes with good traction, my friend kept slipping and falling because he had no traction in the snow.",
495,2017-05-01,[''],"I tried it with 3 kids (wearing one, 2 bigger ones walking) as other parents said they made it. We got to the ""waterfall"" sign, but I became a nervous nelly and called it right in the homestretch. We'll try again when the snow is melted! But I loved listening to the water for most of the hike, and we packed out in late afternoon and saw pheasant, deer, a snack mooching  squirrel, and heard wild turkey. Beautiful scenery!",
496,2017-04-30,['hiking'],Nice hike and beautiful Falls. It was pretty muddy with patches of snow and very icy around the Falls. I want to come back in a few weeks to see more greenery and bring my kids. Almost made it to the Upper Falls but I didn't have the right shoes for the snow.  Next time!,
497,2017-04-29,['hiking'],,
498,2017-04-24,['hiking'],"I loved everything about this hike except the crowds, but then, that is probably why it was crowded on a Sunday afternoon.  The trail is well maintained, the climb is moderate up until the last quarter mile when it gets strenuous.  There was a patch of snow on a fairly steep part that was difficult to traverse.  A couple of my kids slipped in that section.  But the creek crossing at the top of the climb was not a problem at all.",
499,2017-04-24,['hiking'],I love this trail. Moderately difficult with spectacular views that are worth the steep climb. I went yesterday and there was only one patch of snow/ice about 20 feet long. No big deal.,
500,2017-04-22,[''],Worth the steepness towards the end! Only a very small stretch of snow-- no micro spikes needed just be cautious,
501,2017-04-21,['hiking'],little tough on the little ones but they made it.,
502,2017-04-21,[''],Gorgeous hike! Definitely gets a little tough towards the top but definitely do-able and totally worth the views! Went yesterday and only had to to deal with like 10 yards of snow.,
503,2017-04-19,[''],"This trail is great. Some random trails off of it that make it kinda confusing, but just follow the rocky part of the trail and you're good. Also be careful on the waterfall, rocks are slick. Super steep at the end but so so worth it.",
504,2017-04-17,[''],"A great hike. The trail is well used even during the winter months. not nearly as beautiful in the winter since the falls aren't flowing, bit still a nice hike.  Bring a garbage bag with you to slide back down the trail and then pick up the trash that is left by the horde who visit the reservoir",
505,2017-04-16,['hiking'],Beautiful trail! The last hike up is a good one with lots of boulders and rocks to climb but the view is more than worth it!!,
506,2017-04-16,['hiking'],"The foliage is just starting to fill in, and the waterfall is growing (not quite peak flow yet). The trail is dry for the most part (there's a 100 foot stretch of packed snow on an incline that you'll need to pass; bring yaktrax, or a sense of humor; after that its dry to the falls).",
507,2017-04-16,[''],I need to go there again..,
508,2017-04-16,[''],The waterfall is absolutely beautiful but parts of the trail are a little confusing as there are several lead offs. The last bit is quite difficult and snow is still present at the top. Overall a great hike.,
509,2017-04-16,[''],"The falls are so beautiful and completely worth the climb. There was some slushy snow on the trail near the top, but it wasn't bad.",
510,2017-04-16,['hiking'],"Amazing trail, really hard and challenging!!!",
511,2017-04-16,[''],Great Hike. Steep at the end. Worth seeing waterfalls.,
512,2017-04-15,[''],"Great hike, even though it's rated hard it is doable. People do this one all year round, we did it in 2 feet of snow once.",
513,2017-04-12,['hiking'],"Great hike, still a bunch of snow at the top, but totally doable. Not a lot of people on the trail",
514,2017-04-07,['hiking'],Hiked it with my 3 year old. Was a little steep and we had some help down but it was very fun!,
515,2017-04-06,['hiking'],Excellent hike. Great way to get the season started. Lots of leg work towards the end.. but well worth it. Only about 50 feet of the trail was snow covered.,
516,2017-04-06,['hiking'],The trail was very pretty and the waterfall was great. There are a lot of rocks on the trail and still some parts with snow when you get close to the top. It's scenic and we did not encounter very many people.,
517,2017-04-05,['walking'],"Did it during winter:

poorly signed, use your app to follow trial.

road is rocky, easy to roll ankle if not careful.  ice near top, ice spikes would be super helpful, but doable with regular shoes, just go slow.  

fall is no Yosemite,  but still nice.",
518,2017-04-01,[''],Almost no snow left. Just a little at the top!! Such a beautiful waterfall. Well worth the hike,
519,2017-03-29,[''],Really good exercise. There's a lot of ice on the last quarter-mile to the waterfall. Really slippery.,
520,2017-03-26,['hiking'],"Hike to falls was great this morning with snow/ice on the last 1/4 mile (on the climb).  A bit muddy in places due to the 2.5"" of rain over the past 3 days.  Water over the falls was spectacular",
521,2017-03-22,[''],I just did this trail yesterday and it was pretty dry except when you got toward the top. there was a little bit of ice toward the top. The Falls look amazing! I am a 56 year old in fairly good shape and this is a little bit challenging but doable.,
522,2017-03-20,['hiking'],,
523,2017-03-20,[''],Great hike. Be prepared for some snow towards the top in the spring.,
524,2017-03-16,['hiking'],Awsome hike,
525,2017-03-15,[''],"it's an amazing hike! I did it during March 11, there was snow near the top, I wasn't able to make it because my lazy sister and her lazy friend didn't want to go up the steeper area, the area was full of snow at the time, my favorite part was running down and sliding!",
526,2017-03-12,['hiking'],Love this hike! One of my favorites especially the large waterfall. Today was very dry in the beginning but throughout the trail is a fair amount of snow and slush. At the waterfall there was not alot of snow surprisingly. Would advise wearing spikes on your shoes.,
527,2017-03-11,[''],Great day to hike. Still some snow and mud puddles left from the colder days. Trail starts off with some killer switch backs and increases elevation drastically. Loved it!,
528,2017-02-26,[''],I did this today. It was all packed snow the whole time. I had no crampons and slipping was a concern in steep parts. I fell about 4 or 5 times in the final descent to the waterfall. I decided not to go all the way down to the base of the waterfall because I wasn't sure if I could make it back up.,
529,2017-02-22,['hiking'],"Just did this yesterday. It was ICCCCCCYYYYYY. Please be careful. Im an experienced hiker, and busted my BUTT and have a large abrasion on my butt because of it (tore my leggings etc.) This is one of my all time favorite hikes in the area, when its not snowy. If you're doing this one this time of year PLEASE bring spikes/crampons/snow trax for grip. Also, since all trails can NEVER get anything right, we mapped it with our GPS device. It is exactly 5.4 miles RT from the Granite Trailhead.",
530,2017-02-18,['snowshoeing'],Trail is slightly muddy with patches is snow and ice above the lower reservoir. Packed Snow up to the lower Falls so chains are helpful in the steep sections. The snow is deep enough above the Falls that snowshoes are helpful to avoid the occasional post holing. Beautiful in the winter and uncrowned first thing in the morning.,
531,2017-02-18,['hiking'],Beautiful any time of year. Love this hike.,
532,2017-02-06,[''],This hike never gets old. It's as beautiful in the summer as it is in the winter,
533,2017-02-05,['hiking'],"I do this hike at least once a year, definitely a Utah staple. It gets steep in some parts but nothing unmanageable.",
534,2017-01-15,['hiking'],"1st time on this trail in winter, fun stuff! Snow is very packed down on Granite trail and pretty icy up to reservoir, glad I had poles and slip-on spikes/crampons(OUTAD brand on AMAZON only $25, soooo worth it). The closer you get to the waterfall the more beautiful the surroundings, but the more steep and slick so be careful!",
535,2017-01-14,[''],"Great hike, well used. The snow was packed so I didn't have to use my snow shoes. A little bit slippery. I would recommend using a par of the hiking cleats to give you better traction.",
536,2017-01-02,['hiking'],"Takes a quick 20-45 to get to the reservoir. From there you can access dozens of trails or head up to the waterfall. I've hiked it over 50 times this year and still have so much to explore. It isn't too deep in the canyon so the conditions aren't brutal. 
It is a quick getaway for me even in my busiest of days.",
537,2016-12-17,['hiking'],,
538,2016-11-15,['hiking'],"This is a popular hike with a well groomed trail. And although the last quarter mile is steep (as depicted on the elevation map) the rest of the hike is moderate at best and to be honest not that interesting. Admittedly the falls and the canyon are quite beautiful. If you continue past the falls, the trail will end in a nice overlook. That said, with all of Utah's beautiful trails, this is not a hike I'd recommend.",
539,2016-11-13,[''],"I love this hike! It's a fairly moderate elevation gain until the very end it picks up a bit and there's a long stretch of bouldering rocks up hill.  Once you gain the elevation to the water fall, there's a bit of technical hiking to get down to the water fall so just be careful there if it's Icey or wet.  But the pay off is worth it, very rewarding views of Salt Lake City as well as the lower waterfall it's self is beautiful.
Several places along the way to use a life straw or water purifier as well.",
540,2016-11-07,[''],It is not for the beginner weak of heart. Pretty steep with a few spots that level off. Beautiful aspen trees and a little reservoir a little from the trailhead. Very steep close to the end of the trail where the falls are at. Worth the hike!,
541,2016-11-05,[''],Great trail!  Hiked in the rain and trail was just fine.,
542,2016-10-30,['hiking'],"if you love rocky trails that stretch your ankles , this is a fun one. the last quarter mile to the falls can kick your butt and watch your footing as it's a little slick. if you feel safe about scrambling up past the falls on the right hand side and crossing over them at the top, there are some incredible views with mountains on each side and the valley below , I was even able to lay down and catch some rays!",
543,2016-10-16,[''],"Hard. Rocky have good shoes, water, energy. Not marked ask other hikers how to get to the waterfall. If not you will just keep climbing.",
544,2016-10-15,['hiking'],"This is a beautiful, challenging hike. Not sure I would do it again all the way to the falls, though. The last third of a mile is a climb up a field of boulders and then to get a decent view of the falls, you have to descend a short, steep hill with loose dirt. I recommend bringing plenty of water and snacks and wearing good boots and using trekking poles for the descent. This hike is on the harder end of moderate if you're in reasonably good shape.",
545,2016-10-14,['hiking'],"Little challenging in the second half of the trail. Beautiful falls, would definitely do this trail again.",
546,2016-10-13,['hiking'],it was a nice moderate hike.  it gets a bit rocky when you get closers to the falls. really beautiful fall colors.,
547,2016-10-09,['hiking'],Great Hike.,
548,2016-10-01,[''],"Great hike.  Only the last quarter mile or so to the falls is hard, and even then. not that bad if you slow down a little. If you're in reasonably good shape, it should be no trouble for you.",
549,2016-09-28,['hiking'],"This was an amazing hike!  The below reviews do not lie.  The first and last half miles are steep and rocky.  Being from Florida, the altitude made it hard for me.  But in the end, the falls and the view of the valley were worth the hike.  It took me right at 2 hours to make it to the falls.  The return trip was a little faster because it was all downhill!  Would definitely do this again when I come back!",
550,2016-09-28,[''],Great trail!,
551,2016-09-26,['hiking'],"Another trail that is close to town, beautiful and fun for the family.",
552,2016-09-19,['hiking'],"A nice varied hike. Starts steep, levels for a while, then climbs hard near the end. There is no well defined trail near the falls which was both fun and terrifying. Nice and cool since it's near the river.",
553,2016-09-18,['hiking'],Difficult but amazing!,
554,2016-09-16,[''],Bed,
555,2016-09-12,[''],loved this one! Worth the work it takes to get up to the falls! I'll do it again,
556,2016-09-12,[''],"This hike is amazing!! No matter what time of year you go it is always beautiful. It's very steep but once you've done it once it becomes more doable. The first waterfall is the main attraction, but there is another waterfall about a half an hour after the first one that is less visited and beautiful as well.",
557,2016-09-11,['hiking'],Beautiful and fun hike.,
558,2016-09-10,['hiking'],Very beautiful hike. A little strenuous near the end where the waterfall is. Worth the view!!,
559,2016-09-10,['hiking'],"Absolutely beautiful. Well worth the effort. My six year old daughter did the hike just fine, we just went and her pace and took breaks. Make sure to bring a lunch to enjoy once you get to the falls.",
560,2016-09-08,[''],This is one of my favorites! You experience all kinds of views throughout the hike! The falls are beautiful and totally worth it!,
561,2016-09-06,['hiking'],"Lovely! You know you're almost there when the trail turns into a steep, rocky hike. The waterfall is lovely, even in the fall. Wore me out, but worth every step.",
562,2016-09-06,['hiking'],"Only the last bit, just before the falls, is steep. This hike is very crowded, but so enjoyable. There are various types of scenery you'll walk through.",
563,2016-09-05,[''],amazing,
564,2016-09-04,[''],"Great hike, beautiful views and well marked !",
565,2016-08-30,['hiking'],Fantastic Hike to a cool waterfall.  The hike was not too strenuous.,
566,2016-08-29,['trail running'],First visit and ran it to the waterfall. Miles 1 & 2 were fairly easy and times were 15-16 min per mile. Mile 3 that number went to 23 min a mile. Gorgeous payoff at the top though!,
567,2016-08-28,[''],Not a bad trail. Lake is kinda dry right now. Still fun though.,
568,2016-08-27,[''],"Perfect day for it in late August. Due to a half marathon, the parking lot was empty which is rare on a Saturday. The falls were amazing but super steep and rocky to get to.",
569,2016-08-25,['hiking'],"such a beautiful hike! we at first thought everyone was crazy for saying it was hard but the last mile or so was really steep and full of boulders. that was the part that almost killed me, but everyone else was fine. not too crowded for a weekday, just crowded enough to know you're going in the right direction. but the trails are narrow so making room was difficult. plan to stay and admire all the views you pass. :)",
570,2016-08-24,[''],Took about an hour up. Not hard at all. Beautiful view and falls is amazing!,
571,2016-08-20,[''],"It was hard from the begining, we got lost because there was no signs indicating where the wsterfall was but we found it and it was so worth it!!!",
572,2016-08-18,[''],"A great hike. It's very rocky. But once you make it to the waterfall, it's totally worth it.",
573,2016-08-15,['hiking'],"Great trail, the ""Stairway to Heaven"" can be rough as it is a rock strewn steep section tha just climbs.  It is totally worth it though.",
574,2016-08-14,['hiking'],"This hike does not disappoint! it is difficult and it's hard to know where to go, there are not really any trail markers. If it weren't for other hikers helping with which trail and turn to take we would've never found the water fall. It was a  beautiful hike and well worth the climb, which it was. You climb pretty much the last half of the hike. Really rocky and steep.",
575,2016-08-07,['hiking'],After the lake it gets much harder. Very rocky.,
576,2016-08-05,[''],Worth the climb!!,
577,2016-08-04,['hiking'],"My sister and I hiked up to the lower falls and it was so worth it. Absolutely beautiful! It was 3 hours round trip for us. The hike to the reservoir is very easy and so is the beginning part to the falls, but then it gets fairly steep and rocky. The turn off for the lower falls can be easily missed, so be sure you know where you are going. I would also recommend going early as this is a VERY busy trail.",
578,2016-07-30,[''],"We love this hike. Super easy, yet still a hike. The lake is beautiful. You can feed the ducks, or jog around it. You can also continue on to the falls if you want.",
579,2016-07-29,['hiking'],One of my favorite trails. It is pretty intense towards the falls but very much worth all the road rash,
580,2016-07-25,[''],"Parking lot is minimal off a busy road. The portion to the lake/reservoir is fairly easy but no shade. Very hot. Sunscreen and water a must. Watch for snakes! Luckily noticed a rattlesnake today that crossed our path. We yielded and also gave warning to a family coming in the opposite direction. No big deal just keep an eye out. 
From the lake, bear left as there's not much for directions (follow gps) in fact the actual trail to waterfall is a small path with a sign in the opposite direction. Luckily we were headed in the same direction as other hikers and they offered guidance and few laughs. The trail up to the river is easy but tight and a bit overgrown in some spots. After crossing the river it's gets rocky, very rocky. The last 20-30min are also very steep. Views are beautiful and the waterfall was very pretty. But this is not an easy trail. Proof is every person you see as you descend back down, has this look of defeat asking how much further up the waterfall. We did on the way up.lol. Nice people all along the way For sure. An experienced hiker would enjoy this.",
581,2016-07-18,[''],"Its one of the best! Water running aside and the waterfalls, just beautiful! Be sure to carry more water!",
582,2016-07-17,[''],"Absolutely my favorite hike by far in Utah so far. I have been on many too. The only difficulty, aside from it being steep, is finding the falls. Stay along the creek once you hit the rocks going up and then when you get to the old tree and the creek, take a hard left. If this doesn't work for you, use the maps on this app, you'll find it. And it's absolutely worth it. Wow, there aren't enough words to describe who breathtaking this hike is. Definitely worth the difficulty.",
583,2016-07-16,[''],"Steep at the end and lots of big rocks, but it is beautiful!",
584,2016-07-11,[''],The hike was definitely a hard trail however the waterfalls and lakes hidden up there are worth it all. I would recommend this trail to anyone.,
585,2016-07-08,['hiking'],We really enjoyed this hike. The waterfall is worth the effort. Our five year old daughter liked it too but needed help towards the top.,
586,2016-07-08,[''],Challenging hike with great views.,
587,2016-07-03,['hiking'],Great trail! Definitely going to do it again. Totally worth going to the upper falls. Took my 8 year old adventurous son and he did awesome not sure if I would take anyone younger to the falls unless they are awesome little hikers.,
588,2016-06-30,['hiking'],Amazing. Waterfall was awesome and so was the view. That was easy not hard.,
589,2016-06-29,[''],This trail is extremely rocky past the river. Make sure to bring the right shoes! Also it is easy to wander off the main path as there are very few markings. Keep an eye on the GPS. Great work out for an individual at a moderate level of fitness.,
590,2016-06-27,['hiking'],"Tip: Check your map GPS often as me and my friend got lost and had to back track half an hour. Another couple of friends did it the next week and they had to back track 2 hours for following the wrong trail. It's poorly marked and there are hundreds of little trails branching off to nowhere. Other than that, it was a beautiful hike. Be on the lookout for wildlife (snakes and deer) you'll definitely see some.",
591,2016-06-26,['hiking'],Best trail so far,
592,2016-06-25,['hiking'],Sweet hike with a pretty steep incline before you hit the lower falls. The incline consisted of various sizes rocks which made it a bit more difficult. The people along the hike were very supportive.,
593,2016-06-24,['hiking'],We hiked with 6 kids to reservoir and it was fantastic. Parking was hard to find but the hike is fantastic. Ages 3-12 did it without issue. Take a lunch or snack to enjoy at the reservoir. Beautiful views of entire valley. Not much shade until you get to the top. Mostly in the sun. Perfect family hike.,
594,2016-06-23,[''],"It's was very steep and I loved that part, but in the end it was hard to find actual waterfalls because the trailed kept stopping or looping around.",
595,2016-06-22,['hiking'],"Awesome trail if you like to do trail running! Very easy hike to the reservoir, well, even to the river. After that it gets a bit more technical for trail runs. This is a great beginner hike!",
596,2016-06-22,['hiking'],"Really beautiful!!! The water fall was amazing and totally worth the tough hike up. It took us about 2 1/2 hours to make it there and back. We started around 12 so it would be much nicer to start earlier for sure, but overall great hike",
597,2016-06-22,[''],Beautiful!  Good work out.  Love the falls!,
598,2016-06-21,[''],One of my favorite trails!,
599,2016-06-20,[''],"Really pretty!   Go early, it can get really hot at the bottom.",
600,2016-06-19,['hiking'],I love this hike. It's one of my favs.,
601,2016-06-15,[''],Very steep but the waterfall is beautiful.  The view from the top was also amazing!,
602,2016-06-12,[''],"Awesome and beautiful hike, great for picture taking.",
603,2016-06-12,['hiking'],"continued to the upper falls, which was a bit tricky to find,  luckily some hikers on their way down told us where to go.  Lots of stair stepping,  but worth the views.  gets crowded,  go early.",
604,2016-06-12,['hiking'],"Beautiful hike with lake views and waterfall. When we went it was raining so the rocks were very slippery. There's no sign for when it's the turn off to the left to see the waterfall it was a good thing people told us. Again, it was difficult to get it to it because the floor was so slippery but worth the hike.",
605,2016-06-09,[''],"Loved this hike, it was beautiful! I've only been hiking the last year or so and it was still very doable.",
606,2016-06-08,[''],love this hike in late April when the snow run off is at its peak.,
607,2016-06-07,['hiking'],This hike was a bit challenging but so very worth it. Went up early on a weekday. Not too crowded. Running shoes worked but hiking shoes may have been better. Would for sure do again.,
608,2016-06-07,['hiking'],Has anyone been to the Upper Reservoir in Bells Canyon recently (June 2016)? Call Larry 801.652.2465.,
609,2016-06-07,['hiking'],loved this hike it was a great hike and what a view in so many different areas,
610,2016-06-07,['hiking'],I love this hike!!! I've hiked it 5 times in the last 10 days. The hike to the lower falls is totally worth the rock scrambling! Tonight I only made it past the switchbacks. I came across a couple of rattlesnakes and didn't care to chance being bitten.,
611,2016-06-06,['hiking'],"Went on this hike this past Thursday and it was beautiful! Going to the lake is easy, it's after that when you're going towards the waterfalls that gets hard but so worth it at the end.",
612,2016-06-06,['hiking'],"Nice hike, beautiful scenery with a lake and river.",
613,2016-06-06,[''],I made it a 4 because we stopped at the lake - I'm not really sure how the whole hike is - it was so beautiful though & not hard at all getting to the lake... Its very muddy on the east side of the lake right now but we'll worth the walk around,
614,2016-06-05,['hiking'],"Grueling, but worth it.",
615,2016-06-04,[''],This is a great moderately difficult trail for individuals who are trying to get in shape and work their way up to more difficult trails.,
616,2016-06-03,['hiking'],Very steep and rocky trail. Trail is poorly marked. Hiked over a mile past the lower fall. This was the first trail I hiked where there were no Carins marking the trail. It was a challenge for me because of the altitude)recently moved from Texas) I will definitely do it again. Recommend good hiking shoes with lots of cushion and grip.,
617,2016-06-03,['hiking'],Great hike,
618,2016-05-31,[''],Very busy today but always worth it.,
619,2016-05-31,['hiking'],"This was a good trail; however it got very steep and rocky prior to the first falls; good shoes recommended, however the views are plentiful even before the falls and the particularly rocky/steep parts.

This was heavily trafficked; even this early in the season; lots of very noisy kids, so don't go expecting any one on one with nature out there.",
620,2016-05-31,[''],full sun trail,
621,2016-05-30,['hiking'],"Ended up hiking past the falls, if you have time it's worth it.",
622,2016-05-30,['hiking'],"Great hike with my kids!  5 & 6 year old did it. My 2 year old hiked a lot if it going up, but then I got to carry her the rest of the way!

It is a busy trail... Especially this time of year.",
623,2016-05-30,[''],Steep in spots. Good shoes recommended.,
624,2016-05-29,[''],"Sandy sucks. No dogs = no hike. 
Grow up Sandy.",
625,2016-05-28,[''],simple but fun hike to the lake.,
626,2016-05-27,['hiking'],"one of my favorite hikes of all time.  done this hike too many times to count but beautiful every time i do it. i  hiked this in April 2016. i recommend this hike to everyone. The falls is beautiful right now. check out my video of the hike.
https://www.youtube.com/watch?v=lxqYqDhCCys",
627,2016-05-27,['hiking'],"Two thumbs up, perfect over case day.",
628,2016-05-26,['backpacking'],"It was great. We backpacked 1 mile past the waterfall. Myself, and my 2 sons 14, 10 years old.",
629,2016-05-25,['hiking'],"Loved this trail! There were a lot of people when we went, but not so many that we were tailing people for the most part. 
Note: This is a very confusing, poorly marked trail! There are many large, seemingly legitimate trails leading in different directions. We seemed to choose the right one as long as we stayed heading UP rather than left or right. We got to the falls and only even took the right path because we got tipped from another hiker. At the end, the trail will get very steeps and you will have to cross a stream. After that, follow the trail to the LEFT rather than continuing up the REALLY steep trail that continues up. This will take you to straight to the lower falls. 

There was a lot of tree cover, and much of the trail was basically rock climbing (there were so many rocks!) Bring good shoes and prepare for a fun time coming back! It took us what seemed like 30 minutes to come down the trail while it took us 2 hours up (it may have been an hour down, but it flew!)",
630,2016-05-24,['hiking'],Awesome hike. It gets steep at the end.,
631,2016-05-23,['hiking'],,
632,2016-05-23,['hiking'],"This was a nice hike, though it was a bit on the difficult side. There is a long steep patch leading up to the lower falls that was a bit of an asskicker, but the scenery is beautiful.",
633,2016-05-23,['hiking'],"Great trail! I visited the falls last Saturday and they were as big as I've ever seen them before! Keep in mind that the last mile or so gets very steep. It would be best to bring some waterproof shoes if you're not a fan of wet feet, since there are points where you have to cross some water on the trail. Bring the binoculars if you're into birds because they cheer you on from the trees for the duration of the hike.",
634,2016-05-23,['hiking'],"The trail was very poorly marked. Too many trails cut from people attempting shortcuts to the river and such. The last .25 Mike of this route was almost straight uphill with water running right in the middle of the trail (to be fair it had been raining all morning). There were no signs or markings for the turnoff to view the first set of falls, missed them entirely. The first 50-60% of the trail was perfect and might do this portion again.",
635,2016-05-21,[''],"very beautiful!!! if you have not done this trail once you get past the really steep part going up you have to cross a little water , then you will see like a ""Y"" of the trail go LEFT!!!! and the falls are right there.",
636,2016-05-20,['hiking'],"Beautiful hike!! There are amazing wild flowers in bloom and everything is so green right now! Love it.As others have said, the last 1/2 mile is super steep, but it is worth it. 

I don't know if others have found this, but I clocked my hike and it said I hiked 8.4 miles not 5.4 like it is listed here... Maybe I did something wrong or maybe there is a typo? I'm not sure, but either way it is Great hike!",
637,2016-05-18,[''],"Beautiful hike. Takes some time, so be smarter than me and go with enough time to get there and back before sunset!",
638,2016-05-16,['hiking'],Beautiful!,
639,2016-05-14,[''],Great scenery and nice that there were lots of different ways the trails split off in different directions. would definitely go back,
640,2016-05-14,['hiking'],"This is a moderate hike, if you are planning to go there start early in the morning and bring a sweater aS it gets chilli next to the waterfalls, it's beautiful once you get up there, but bring a map it's easy to get lost.",
641,2016-05-10,[''],Great hike. first time this year plan on doing it more and find the second waterfall.,
642,2016-05-10,[''],It gets difficult towards the end because it's very steep. It takes about an hour to get there.,
643,2016-05-09,['hiking'],Beautiful and fairly easy. Towards the end (last 1/2 mile) it gets sleep but well worth it !!!,
644,2016-05-07,['hiking'],The water fall is beautiful!!! Exelent for pictures,
645,2016-05-04,[''],Intense climbing but great views with light traffic.,
646,2016-05-03,['hiking'],"Easy, quick hike up to the reservoir. The trail to the waterfall is where it gets tough. The last half-mile is a pretty steep rock climb and gets them thighs burnin'. I'd rate it as Moderate to Difficult.",
647,2016-05-02,['hiking'],The lower reservoir is beautiful. Will go up to the waterfall next time.,
648,2016-05-01,['hiking'],Great exercise with a view. Love the outdoors,
649,2016-04-23,[''],The trail is great and the view of the lake is awesome. The only downside is how busy it is.,
650,2016-04-20,[''],"I did this Trail on Friday April 15th. It was dry down at the car, but once I got up there it was snowing like crazy. I'm glad I wore my snow gear, and brought my spikes. It made it a lot easier for walking around up at the Falls. I love this trail!",
651,2016-04-18,['hiking'],First waterfall is very beautiful and tranquil place to spend the afternoon or evening.,
652,2016-04-11,['hiking'],Yesterday was beautiful! I hike up here at least twice a week!,
653,2016-04-10,[''],It's great perfect little family trail,
654,2016-04-10,[''],Fun hike!,
655,2016-04-09,['hiking'],Awesome adventure for kids! Love doing this hike monthly!,
656,2016-04-08,['trail running'],"Done this trail about 100 times, still love it just as much as the first time. Not too hard but definitely a good work out. Awesome trail to say the least.",
657,2016-04-05,['hiking'],Great hike. Slick ass hell once you got to the snow.,
658,2016-03-21,['hiking'],"Amazing hike, went on it today with some buddies. If you go past the waterfall it gets dangerous with a lot of snow and is hard to get down! (We of course had fun with it. Sliding all around and down the hills). Would recommend to teens or people who have a lot of energy and want to adventure.",
659,2016-03-21,['hiking'],Beautiful!,
660,2016-03-20,['hiking'],Love this hike.  The views are amazing and the waterfall is worth the trek.,
661,2016-03-19,[''],Amazing,
662,2016-03-12,['hiking'],"It was a great trail. A little crowded, and past the reservoir was straight snow pack. Definitely need poles and good shoes to go all the way. Basically skied back down, sliding the whole way. Gorgeous views. The trees were starting to bud. The creek was amazing.",
663,2016-03-06,[''],"Beautiful, went up 4 miles then turned back. Got a little wet sliding down the steeper areas but great hike!",
664,2016-02-28,[''],I've hiked this trail dozens of times. You really have to continue to the upper falls up really see the beauty. Most people don't even make it past the lower falls. You're missing out if you don't continue. My only complaint about this trail is how crazy crowded the parking lot is....and how crowded the lower part is due to the reservoir.,
665,2015-12-30,[''],"Excellent hike in the snow. Trail was nice and smooth as a few hikers had blazed the trail. Can be very icy in some
spots, good microspikes are needed. Borderline treacherous if you're not careful. Waterproof hiking boots and trekking poles helpful as well. Waterfall is mostly frozen this time of year but well worth the hike. Saw some deer from the trail on the hills and also some mountain goat up on the rocks.",
666,2015-10-26,[''],One of my favorite hikes!,
667,2015-10-23,[''],"Amazing! The lower reservoir is quite easy to get to, 30-45 minutes. turn left and look for The Bells Canyon trail sign, this leads to The lower falls. they can be easy to miss. look for a large line tree and set trail. The tee has a large ""WF"" carved into the bark. The lower falls are the best sight in my opinion, not counting the incredible views. this hike is steep and very rocky, almost like climbing stairs. once past the lower falls The people on the trail thin out a lot. it continues quite steep all the way to the upper falls. The reservoir was really rough. climbing giant rocks from a long ago rock slide and looking for rockpiles for direction. it was worth it though, amazing reservoir. I hiked out at night which I would not recommend. I lost the trail a few times and if I were to fall, I would have to wait it out till morning.",
668,2015-10-19,['hiking'],"So glad we got up early to beat the rain and get this hike in! It was gorgeous. We overshot the trail and ended up above the falls. There was some pretty consistent steep and rocky parts to the trail.  Took a break and then hiked down. Totally worth the extra mileage. Beautiful small falls and pools of clear water all along the way down. The water is low, but still worth the hike. 
Definitely a great sunset hike if you're into that. Could watch sunset from the lower reservoir and then take the easy trail down.",
669,2015-10-11,[''],It's amazing,
670,2015-10-10,['hiking'],"Amazing all-around hike. Lower falls water was a little slow due to the time of year but still great waterfall. It wasn't too busy hiking up to the lower falls but become almost desolate above that. I saw one group of three the whole time up and one more arrived at the high-reservoir while I was there. 
The hike to the high reservoir has it all! It was one of the prettiest Utah hikes I've ever done. Small mossy waterfalls on the way up and a few openings where you are able to see the valley. The reservoir itself was stunning. Desolate, pretty blue tint of the lake, trees surrounding you. The lake sits in a little valley itself. Beautiful place. Follow the cairns and you will be fine. The trail is pretty well marked for the most part. I want to overnight camp up at the lake now!",
